person_id,day,sleep_hours,screen_time,work_hours,steps,mood
152,2,5.73,3.76,6.71,12386,3.81
152,3,8.23,7.85,7.37,12102,3.54
152,4,10.0,6.52,5.47,1728,3.19
152,5,5.95,4.49,5.43,11299,2.59
152,6,8.09,6.32,4.27,5158,3.51
152,7,6.13,3.79,6.04,2216,3.08
152,8,6.18,5.08,4.9,3222,2.32
152,9,10.0,4.85,7.24,3883,3.27
152,10,7.47,4.8,8.64,13404,3.5
152,11,8.76,1.8,4.22,5802,4.73
152,12,5.82,2.61,6.74,2913,3.14
152,13,7.52,6.51,3.67,5136,2.51
152,14,8.37,1.6,8.14,4938,4.41
152,15,6.68,6.54,3.72,8383,2.12
152,16,7.89,2.54,5.35,2428,4.69
152,17,4.13,7.22,7.95,14272,1.78
152,18,6.93,1.16,7.13,10306,4.01
152,19,9.15,2.63,3.49,9886,3.92
152,20,4.97,6.24,3.98,4124,2.42
152,21,10.0,4.38,6.18,9552,5.0
152,22,5.95,6.41,7.36,12739,2.66
152,23,8.09,5.71,3.53,14281,2.78
152,24,9.33,3.43,6.87,9290,4.1
152,25,6.75,5.02,4.67,12418,3.4
152,26,6.78,5.39,6.98,7711,2.2
152,27,6.55,2.92,9.58,6473,3.22
152,28,8.71,5.39,7.0,12870,3.58
152,29,9.37,5.17,5.37,13312,3.93
152,30,5.76,3.49,8.45,14288,2.78
153,1,9.12,1.0,7.53,10759,4.95
153,2,7.35,6.29,8.27,9384,2.58
153,3,7.73,3.97,7.09,3437,3.65
153,4,6.77,5.04,6.65,3375,3.16
153,5,6.89,3.5,3.49,10080,3.91
153,6,6.67,2.99,9.35,4771,3.58
153,7,5.58,5.25,2.77,6023,2.72
153,8,6.27,6.61,5.84,12991,2.84
153,9,5.46,5.8,6.96,10635,1.56
153,10,7.03,4.56,5.55,1610,2.29
153,11,6.75,5.52,6.51,7673,2.36
153,12,5.29,2.29,6.79,4083,2.94
153,13,7.43,3.02,5.72,4147,4.65
153,14,8.31,3.96,7.75,8750,4.03
153,15,7.48,4.91,6.93,10263,3.56
153,16,5.34,4.79,9.79,7372,1.71
153,17,6.25,2.96,3.73,12598,2.88
153,18,8.75,5.1,7.41,7900,3.93
153,19,5.32,7.92,7.55,14491,1.37
153,20,8.17,5.23,6.33,3580,3.8
153,21,8.16,1.75,6.01,12315,4.5
153,22,7.33,6.91,5.09,1272,2.6
153,23,5.47,3.37,5.16,4039,3.38
153,24,7.42,4.17,6.18,10624,3.68
153,25,8.56,6.62,5.92,7131,2.42
153,26,6.15,7.76,7.26,6647,2.67
153,27,6.79,3.68,5.64,12059,3.4
153,28,7.51,4.91,7.01,11135,3.03
153,29,5.16,5.09,8.51,1459,3.11
153,30,4.72,6.89,4.17,7298,1.0
154,1,3.78,3.46,6.5,6378,2.61
154,2,5.67,5.12,8.62,3267,2.36
154,3,4.94,6.41,5.45,8307,1.53
154,4,6.4,3.84,4.05,1675,3.89
154,5,8.18,4.14,4.98,3661,3.24
154,6,5.76,3.57,5.59,1000,2.65
154,7,3.73,6.27,6.89,12635,1.0
154,8,7.42,6.73,6.78,8898,2.62
154,9,4.31,2.17,7.62,10585,2.55
154,10,6.65,4.89,4.89,9391,3.05
154,11,7.05,2.79,3.52,10169,3.79
154,12,6.96,6.2,6.22,13232,3.64
154,13,9.49,1.57,6.54,2709,4.57
154,14,3.67,4.94,3.82,7099,1.75
154,15,8.1,1.94,7.68,5783,4.63
154,16,8.44,5.31,5.22,1732,3.43
154,17,8.66,6.02,5.46,14045,3.6
154,18,5.22,4.37,6.31,10742,2.19
154,19,6.55,5.12,5.12,3440,2.7
154,20,7.64,1.0,7.42,9922,4.03
154,21,8.17,3.43,5.23,14916,4.27
154,22,5.82,3.2,6.38,9327,2.65
154,23,6.89,5.7,4.86,6518,2.51
154,24,6.62,1.59,6.46,2639,4.04
154,25,5.85,4.68,8.7,5306,2.82
154,26,7.39,4.91,8.25,6485,3.31
154,27,8.06,6.91,6.55,2596,2.18
154,28,8.22,4.72,7.76,13250,3.55
154,29,7.78,1.72,7.28,13298,4.05
154,30,8.58,6.99,4.41,6667,3.76
155,1,7.09,4.88,8.89,3233,3.86
155,2,5.77,3.42,9.31,8676,3.03
155,3,5.93,5.93,7.67,10698,1.33
155,4,7.84,3.17,5.47,13160,4.61
155,5,5.44,1.88,6.31,7281,3.17
155,6,9.85,4.98,4.92,4595,4.83
155,7,9.69,6.54,4.41,14024,3.78
155,8,8.69,7.7,8.31,7001,2.98
155,9,7.15,7.09,6.21,8581,2.26
155,10,8.13,1.99,5.57,10250,3.89
155,11,6.85,2.2,5.91,1948,4.16
155,12,7.49,2.05,8.8,8369,3.82
155,13,8.9,2.49,2.53,11650,4.7
155,14,6.32,5.75,7.68,10072,3.11
155,15,6.9,2.94,9.09,6259,3.23
155,16,5.15,4.9,5.46,1415,2.91
155,17,3.18,3.32,7.11,7967,1.82
155,18,7.89,8.11,4.04,8386,2.19
155,19,4.78,3.98,4.2,2862,1.63
155,20,6.46,9.06,8.21,13188,1.47
155,21,5.47,7.15,6.44,11081,1.96
155,22,5.81,5.68,6.39,8483,2.34
155,23,5.41,1.61,6.76,2263,2.75
155,24,8.36,5.91,5.63,3340,2.64
155,25,8.25,3.57,6.91,14932,4.18
155,26,4.98,5.99,6.23,7380,1.11
155,27,6.08,7.57,4.2,13153,1.74
155,28,6.35,6.14,8.12,1827,2.55
155,29,9.09,4.71,8.26,13925,4.12
155,30,7.34,3.42,8.11,9319,4.35
156,1,9.07,9.02,9.18,13962,1.96
156,2,7.16,2.93,6.79,3725,4.53
156,3,5.8,1.24,9.25,3828,3.66
156,4,4.75,2.0,2.49,3038,3.74
156,5,8.4,3.93,5.53,5761,3.6
156,6,5.8,6.04,4.49,8210,2.42
156,7,7.38,8.2,3.87,9308,1.88
156,8,7.67,8.26,5.29,3006,2.33
156,9,9.37,3.99,3.82,4079,4.58
156,10,9.13,8.98,7.06,12378,2.74
156,11,6.87,1.0,8.91,1312,2.99
156,12,8.6,1.8,6.89,12646,4.55
156,13,5.7,4.54,6.12,6615,2.57
156,14,6.04,6.69,4.28,12559,1.69
156,15,6.7,7.66,6.59,7052,2.05
156,16,7.89,4.87,6.23,7165,3.34
156,17,8.81,5.83,10.93,14031,3.74
156,18,8.71,7.85,6.4,14938,3.16
156,19,7.84,2.83,6.31,1188,3.17
156,20,7.45,3.97,4.52,14828,3.6
156,21,7.48,2.85,5.65,11998,3.83
156,22,5.53,1.0,4.45,10901,4.2
156,23,8.5,4.49,3.35,7707,4.47
156,24,6.47,5.26,3.55,12879,2.24
156,25,9.62,4.95,5.49,1976,3.86
156,26,5.45,1.0,6.45,5461,4.52
156,27,5.75,1.0,6.4,14131,4.14
156,28,5.58,4.4,8.95,3795,2.25
156,29,5.15,8.09,8.45,7824,1.0
156,30,7.43,5.19,7.93,5090,3.81
157,1,8.43,2.56,6.86,10473,3.98
157,2,5.84,4.09,6.67,7842,2.35
157,3,8.65,8.31,7.63,10970,2.75
157,4,8.71,5.29,3.51,9201,3.09
157,5,8.16,6.35,4.15,5545,3.06
157,6,5.53,2.54,8.3,2809,3.46
157,7,7.61,5.46,6.63,3130,1.9
157,8,7.35,1.93,7.88,7323,4.71
157,9,6.52,7.79,3.88,5705,2.71
157,10,7.49,5.95,6.41,3184,3.31
157,11,9.82,2.66,5.75,11770,5.0
157,12,6.37,7.78,9.82,7173,1.92
157,13,7.14,3.42,1.61,7324,3.87
157,14,5.87,1.0,6.33,1431,4.56
157,15,6.38,6.48,7.84,7259,2.59
157,16,5.12,7.17,9.88,4048,1.29
157,17,6.93,1.95,7.57,12996,3.81
157,18,6.9,6.44,3.84,10171,2.66
157,19,6.32,5.43,7.5,12391,2.36
157,20,9.76,5.01,8.4,14029,4.24
157,21,7.4,3.89,4.45,6135,2.84
157,22,7.57,6.38,4.49,9785,2.59
157,23,6.68,6.02,6.93,6109,2.02
157,24,6.64,12.0,6.94,10631,1.0
157,25,7.71,5.9,5.8,5414,2.35
157,26,5.66,5.37,7.09,13650,2.53
157,27,8.55,6.75,5.48,9487,3.27
157,28,7.48,2.81,4.13,5650,4.76
157,29,6.87,3.9,3.75,5497,4.07
157,30,6.6,5.21,4.91,6155,3.42
158,1,7.24,4.11,7.23,12798,3.26
158,2,5.95,1.0,6.68,13374,4.44
158,3,7.09,2.43,6.42,8963,3.44
158,4,6.87,3.69,4.89,12563,3.16
158,5,8.02,4.56,9.24,2419,3.82
158,6,6.15,1.23,8.14,9307,4.57
158,7,7.91,6.87,9.21,1542,3.52
158,8,6.96,2.7,9.65,1968,3.22
158,9,8.17,3.8,0.35,4235,4.38
158,10,8.02,8.7,5.63,6421,2.25
158,11,9.37,7.42,6.16,9141,3.38
158,12,9.69,3.98,7.96,3569,5.0
158,13,6.78,3.29,1.85,10027,3.71
158,14,7.6,6.99,6.02,12252,2.24
158,15,6.04,7.67,2.82,7104,2.89
158,16,10.0,6.77,7.58,13916,3.4
158,17,8.44,1.02,3.42,2636,5.0
158,18,7.27,6.04,6.54,11789,2.22
158,19,7.32,3.82,6.71,9450,3.32
158,20,9.7,5.4,6.15,10131,3.69
158,21,6.45,3.13,7.92,12083,3.31
158,22,7.24,3.32,5.11,8876,3.29
158,23,4.95,4.92,9.15,6878,2.11
158,24,8.54,4.61,4.58,2221,3.72
158,25,4.95,8.65,5.75,11740,1.0
158,26,6.19,8.63,5.29,14499,1.79
158,27,5.55,6.95,7.72,6698,1.85
158,28,6.21,4.21,7.17,11458,2.82
158,29,8.89,6.18,3.77,5904,3.22
158,30,7.88,5.46,5.49,10750,2.86
159,1,9.68,3.21,4.83,2014,4.02
159,2,4.23,4.37,5.96,9975,1.55
159,3,4.82,6.03,7.1,4782,2.27
159,4,8.83,5.93,6.57,6772,2.93
159,5,8.81,5.65,6.24,3469,3.25
159,6,3.0,6.91,4.57,5380,1.0
159,7,6.27,4.84,5.71,14478,1.23
159,8,8.32,4.84,9.83,1093,3.03
159,9,6.8,7.01,8.84,4472,2.86
159,10,6.22,3.64,2.28,1901,2.71
159,11,4.17,6.13,5.77,7960,1.0
159,12,9.87,6.83,8.88,8720,3.75
159,13,8.5,3.89,8.49,5558,2.89
159,14,6.09,3.35,6.15,2220,2.18
159,15,6.7,3.95,8.83,10711,3.24
159,16,6.24,5.14,6.49,5117,2.4
159,17,7.79,7.98,7.52,11807,2.02
159,18,8.69,7.53,8.13,3091,3.26
159,19,4.88,5.61,7.35,3157,1.68
159,20,7.55,4.16,8.59,12502,3.54
159,21,6.68,5.54,8.48,11001,2.36
159,22,5.73,6.42,9.73,6789,2.17
159,23,7.21,4.16,5.56,10797,3.37
159,24,8.23,5.32,3.18,6450,3.67
159,25,6.64,1.0,5.22,1942,4.34
159,26,7.56,1.0,6.41,12804,5.0
159,27,5.34,5.05,6.49,14805,2.52
159,28,7.28,4.4,8.84,7343,3.99
159,29,9.27,3.27,5.53,6140,4.96
159,30,6.38,7.65,7.53,10761,1.94
160,1,8.59,5.63,5.67,1391,3.12
160,2,7.44,2.1,7.23,10527,4.58
160,3,8.4,6.65,5.8,8669,2.84
160,4,6.5,4.79,7.53,3748,2.55
160,5,5.39,1.0,4.15,6972,2.38
160,6,3.0,5.45,5.94,3532,1.0
160,7,6.7,9.84,6.92,3057,2.27
160,8,6.2,6.56,10.26,10802,2.7
160,9,6.91,4.11,6.84,11323,3.28
160,10,6.19,4.54,3.8,9533,2.91
160,11,7.77,6.18,6.79,5794,3.24
160,12,3.0,6.67,7.79,6030,1.0
160,13,8.44,5.33,5.22,1177,3.34
160,14,7.51,8.16,5.7,10615,2.59
160,15,9.55,3.31,5.18,11877,3.9
160,16,6.81,1.85,10.01,14759,4.5
160,17,6.38,3.58,8.25,9848,3.39
160,18,5.75,3.64,6.42,7564,3.14
160,19,5.79,3.47,7.39,2212,2.17
160,20,3.98,1.0,10.34,5381,3.3
160,21,7.02,3.63,5.6,4219,3.11
160,22,4.24,7.81,6.41,5958,1.76
160,23,8.69,6.67,6.58,1733,2.98
160,24,8.74,7.42,7.31,2732,3.46
160,25,3.0,7.2,1.92,2419,1.83
160,26,5.02,4.3,6.56,2384,1.91
160,27,6.94,5.17,6.15,8768,2.53
160,28,7.23,2.81,6.64,14178,3.84
160,29,7.53,2.31,8.68,5386,3.74
160,30,7.76,3.86,4.77,6886,3.13
161,1,7.04,8.78,9.13,13581,2.2
161,2,6.95,4.17,4.98,8231,3.45
161,3,6.89,7.5,5.96,1011,2.31
161,4,5.53,5.67,4.94,8710,2.1
161,5,8.47,8.3,9.83,3390,2.3
161,6,6.87,1.0,5.55,7246,3.61
161,7,8.34,6.47,8.09,12173,3.39
161,8,4.34,7.02,4.09,4007,1.21
161,9,5.43,4.73,4.89,8778,2.26
161,10,5.94,7.09,5.65,1141,1.74
161,11,7.28,5.52,7.22,13288,2.93
161,12,7.09,7.75,6.36,6536,1.83
161,13,6.33,3.37,4.52,4258,3.19
161,14,8.61,7.08,7.58,3606,3.24
161,15,4.04,4.2,6.0,14196,2.44
161,16,7.35,6.2,8.02,3113,2.46
161,17,6.71,3.21,8.44,9495,4.27
161,18,7.66,3.6,5.96,13213,3.39
161,19,5.96,3.59,3.14,1765,2.5
161,20,9.2,6.56,3.9,2262,3.14
161,21,5.57,3.27,4.01,8723,2.01
161,22,6.88,6.2,9.22,11309,2.76
161,23,7.26,3.97,3.94,5786,3.24
161,24,5.88,4.2,5.14,4162,3.37
161,25,5.71,7.36,7.94,9507,1.78
161,26,6.57,2.87,5.63,10993,3.12
161,27,5.77,4.69,7.75,3720,2.82
161,28,7.21,4.34,4.0,12423,4.31
161,29,5.73,5.47,4.28,10308,2.06
161,30,5.63,1.9,4.1,9723,2.54
162,1,8.57,4.52,4.17,5114,3.95
162,2,7.17,6.63,7.64,14401,1.65
162,3,5.72,6.88,8.34,8315,2.44
162,4,10.0,6.03,7.31,10876,3.48
162,5,4.08,5.9,11.17,6278,2.24
162,6,5.23,7.32,5.2,5770,2.12
162,7,8.48,2.34,6.81,9169,3.97
162,8,7.21,4.65,7.12,6760,3.9
162,9,5.63,4.0,4.21,2076,3.23
162,10,6.51,3.59,6.97,5048,3.75
162,11,5.92,6.27,8.93,12417,2.15
162,12,8.4,7.56,5.8,4249,2.75
162,13,5.36,7.88,6.71,9327,1.0
162,14,7.05,3.96,7.77,13434,3.04
162,15,6.84,4.42,8.46,1117,3.38
162,16,4.96,6.91,4.73,10844,1.38
162,17,8.56,5.09,4.44,6402,3.16
162,18,8.16,9.0,2.92,8057,1.73
162,19,7.31,1.0,6.19,8567,3.84
162,20,10.0,2.68,7.6,1239,5.0
162,21,6.89,3.77,7.01,9593,3.17
162,22,4.34,7.01,3.24,13100,1.79
162,23,5.63,5.72,6.22,8281,2.51
162,24,3.0,3.94,6.31,5594,1.54
162,25,7.27,4.19,8.68,6276,3.79
162,26,6.2,6.19,3.96,7514,3.79
162,27,8.13,1.06,9.51,7616,4.88
162,28,3.93,6.68,5.86,14329,1.03
162,29,3.12,7.24,7.11,8150,1.0
162,30,5.98,1.91,5.17,13591,3.53
163,1,5.5,6.42,5.24,14000,1.99
163,2,5.99,2.16,6.82,11772,3.45
163,3,7.5,5.38,4.86,13998,2.62
163,4,8.96,4.33,5.0,10842,4.21
163,5,6.85,5.97,7.56,12293,2.14
163,6,4.03,4.62,6.59,9820,2.11
163,7,6.74,7.45,4.32,14107,2.69
163,8,6.24,2.76,8.58,12280,4.03
163,9,6.55,5.45,4.54,1623,2.91
163,10,5.95,4.13,7.01,1081,1.7
163,11,4.47,4.09,5.69,1331,2.54
163,12,4.86,2.11,4.38,9372,3.52
163,13,6.58,5.04,6.1,11432,3.46
163,14,7.15,8.42,5.79,2456,1.66
163,15,6.26,6.92,3.67,7345,2.67
163,16,5.57,4.35,7.37,1164,1.99
163,17,6.73,3.44,6.91,10255,2.6
163,18,8.36,7.68,5.39,2526,2.15
163,19,4.97,4.24,6.06,7577,1.82
163,20,8.19,2.77,5.45,7745,4.52
163,21,5.82,2.72,7.64,7076,3.5
163,22,8.47,2.37,4.45,9495,3.91
163,23,6.04,8.94,7.08,4500,1.03
163,24,6.54,5.56,7.23,6989,2.66
163,25,5.41,5.5,10.61,4725,2.48
163,26,9.19,3.96,8.78,7134,3.32
163,27,5.31,3.92,7.57,5185,2.37
163,28,7.83,4.14,6.44,4157,3.82
163,29,5.41,4.68,6.29,11610,2.89
163,30,7.13,4.57,8.09,8046,3.1
164,1,7.3,5.37,4.08,2366,3.04
164,2,4.86,4.18,1.64,1810,1.72
164,3,5.24,3.69,7.49,14227,3.2
164,4,7.25,3.8,0.46,13240,3.77
164,5,5.74,5.81,6.31,10436,2.61
164,6,5.72,5.32,4.12,1494,3.33
164,7,3.48,2.16,5.12,10933,1.85
164,8,8.35,3.42,5.9,11060,3.66
164,9,6.29,4.95,8.72,14329,3.62
164,10,8.57,5.89,4.95,3198,3.49
164,11,7.3,1.0,6.07,14344,4.66
164,12,9.34,4.68,6.48,5946,4.17
164,13,5.61,7.01,6.31,1357,1.64
164,14,6.55,4.42,5.21,3258,2.15
164,15,8.77,5.98,4.53,11063,3.91
164,16,7.31,5.62,10.82,5532,3.28
164,17,8.93,2.76,6.54,1042,4.28
164,18,4.46,3.57,7.79,11585,1.86
164,19,8.53,7.02,5.29,2740,4.11
164,20,5.98,5.34,2.79,9439,2.25
164,21,8.79,4.3,4.49,10380,3.6
164,22,7.7,7.46,5.16,8712,2.51
164,23,6.43,4.15,4.46,5616,3.18
164,24,4.0,2.83,4.42,14311,3.29
164,25,5.59,2.9,5.65,1604,2.89
164,26,6.33,2.88,8.21,8098,3.62
164,27,5.1,3.08,5.45,12309,2.42
164,28,8.29,5.6,9.27,13153,3.19
164,29,9.3,5.83,3.1,2751,2.76
164,30,8.78,6.63,5.41,4922,3.04
165,1,7.98,6.45,7.7,10678,3.33
165,2,4.26,2.5,5.65,1546,2.83
165,3,7.14,2.27,5.13,5516,4.27
165,4,7.88,2.88,6.13,10981,4.56
165,5,5.8,8.13,4.15,12080,2.05
165,6,6.95,4.82,10.11,7830,4.38
165,7,8.82,3.12,6.47,4381,4.69
165,8,7.07,6.53,7.15,9246,2.73
165,9,6.96,4.05,6.67,1447,2.64
165,10,5.17,10.84,9.26,1285,1.0
165,11,7.33,5.26,7.13,13015,2.81
165,12,8.82,6.33,7.1,6008,3.27
165,13,5.64,3.91,10.52,8944,3.54
165,14,5.81,6.46,9.31,13324,2.47
165,15,6.25,2.45,5.25,7754,3.7
165,16,6.33,6.15,4.89,8250,2.7
165,17,8.23,2.47,3.97,3676,4.9
165,18,8.72,1.0,5.57,12173,5.0
165,19,9.15,2.73,6.94,11606,4.65
165,20,5.21,5.87,6.71,13851,1.81
165,21,7.02,5.64,7.76,13843,2.5
165,22,5.83,2.72,7.37,8951,3.09
165,23,8.25,5.49,6.16,14896,3.42
165,24,9.38,2.36,5.13,9017,5.0
165,25,7.3,5.03,8.97,1308,1.89
165,26,7.78,3.48,5.69,12191,2.97
165,27,6.92,7.97,7.22,12312,1.71
165,28,5.51,7.37,6.25,6073,1.17
165,29,9.69,3.47,11.0,10114,4.76
165,30,7.73,4.01,6.05,12843,4.05
166,1,9.42,4.99,4.46,3910,3.99
166,2,8.82,3.04,7.77,6930,5.0
166,3,8.75,5.34,7.6,5570,3.66
166,4,6.29,5.39,6.87,5928,2.42
166,5,7.23,2.6,4.21,1600,3.45
166,6,6.5,5.1,5.99,3786,2.89
166,7,6.27,5.58,3.88,12225,3.54
166,8,8.57,3.12,8.9,7553,3.79
166,9,7.14,6.25,2.99,5145,2.34
166,10,8.7,7.49,8.31,5797,2.81
166,11,8.08,1.87,5.77,11447,4.36
166,12,6.76,3.98,7.13,7900,2.82
166,13,7.21,4.99,3.53,4600,2.91
166,14,4.32,6.64,3.94,2382,1.0
166,15,4.23,1.53,7.09,9487,2.63
166,16,5.72,6.72,4.88,7898,2.14
166,17,5.34,4.91,6.6,8671,2.1
166,18,10.0,5.48,7.06,5251,4.24
166,19,7.52,2.93,5.65,11035,3.61
166,20,8.58,3.02,5.86,4464,4.31
166,21,6.3,6.19,7.75,12409,2.27
166,22,6.68,6.15,8.7,4178,3.1
166,23,4.82,7.33,7.18,7146,1.79
166,24,4.18,5.35,10.7,1896,2.4
166,25,7.77,4.69,11.82,8747,3.18
166,26,5.98,6.64,4.84,3277,2.49
166,27,9.43,4.44,7.83,2529,4.82
166,28,6.46,3.56,6.03,14710,2.94
166,29,5.28,5.12,9.88,11425,1.58
166,30,4.59,3.36,7.14,13289,1.82
167,1,7.66,4.2,5.72,13361,4.16
167,2,7.43,4.2,7.89,4394,3.24
167,3,7.05,4.56,5.58,8981,3.3
167,4,7.91,9.42,5.43,7649,1.89
167,5,5.38,4.5,5.42,10417,2.77
167,6,5.13,4.66,4.98,4443,2.25
167,7,8.25,4.94,8.57,6468,3.52
167,8,9.04,5.8,4.97,1987,3.84
167,9,5.89,5.51,6.53,12478,3.59
167,10,5.82,4.4,11.66,9304,2.47
167,11,7.17,5.62,7.82,6461,2.05
167,12,10.0,6.0,6.11,6053,4.23
167,13,6.0,2.19,5.17,8416,2.99
167,14,8.25,6.22,8.97,14322,2.84
167,15,6.68,6.83,9.16,1121,3.17
167,16,8.55,8.13,7.79,4282,3.14
167,17,6.08,4.66,4.25,12883,2.54
167,18,7.01,7.09,5.5,12352,2.27
167,19,9.1,5.43,4.6,8656,4.35
167,20,7.09,4.48,7.57,7984,3.12
167,21,8.18,6.22,7.64,14581,2.33
167,22,6.27,2.12,8.82,3819,3.33
167,23,7.02,6.01,4.03,4794,2.21
167,24,7.65,5.26,6.4,3949,4.45
167,25,4.07,3.1,5.81,5770,1.4
167,26,5.98,2.75,3.29,3474,2.75
167,27,6.32,5.69,5.32,6357,1.66
167,28,5.84,1.0,6.22,2337,3.97
167,29,6.57,3.61,5.16,4301,4.58
167,30,7.26,5.04,9.77,1716,2.18
168,1,8.83,6.8,2.79,10079,3.23
168,2,7.68,5.84,3.81,10675,3.49
168,3,6.74,3.26,2.28,4395,3.53
168,4,6.32,7.17,5.11,7292,1.02
168,5,4.47,4.85,8.13,5790,2.69
168,6,7.27,6.9,1.3,8334,1.96
168,7,8.09,2.98,3.87,13712,3.38
168,8,9.65,4.87,3.87,8755,3.91
168,9,9.98,2.21,3.65,8858,5.0
168,10,7.13,4.24,4.27,10781,2.39
168,11,4.15,3.49,0.26,10072,2.1
168,12,7.63,4.87,9.52,8824,3.33
168,13,7.54,5.86,8.05,13372,2.88
168,14,5.38,5.51,5.79,13527,2.24
168,15,8.49,3.47,3.53,3696,3.88
168,16,6.48,7.66,3.12,3419,2.83
168,17,5.84,5.64,8.92,7751,2.02
168,18,9.9,3.94,4.53,6401,4.92
168,19,6.96,5.08,5.53,7572,2.81
168,20,7.44,7.22,2.98,6884,2.19
168,21,6.79,5.98,4.95,11558,2.24
168,22,6.35,2.37,4.92,10435,3.49
168,23,8.09,6.92,5.43,1889,2.75
168,24,7.41,6.19,5.4,6185,2.66
168,25,5.81,7.19,6.03,10651,1.52
168,26,5.72,4.57,5.55,7486,2.19
168,27,6.35,4.64,6.45,8235,2.74
168,28,5.76,10.27,7.26,11081,1.0
168,29,6.88,10.87,5.19,7639,1.24
168,30,5.72,6.24,7.25,9672,3.14
169,1,6.15,6.27,8.67,9846,2.21
169,2,6.55,9.69,6.95,12490,1.16
169,3,7.61,7.35,5.16,4390,2.48
169,4,8.02,2.56,4.3,1538,4.28
169,5,4.95,7.05,7.0,3172,1.98
169,6,7.6,3.18,7.48,5984,3.15
169,7,8.13,5.82,7.1,11178,3.75
169,8,5.88,6.33,5.48,4048,1.8
169,9,8.18,3.45,5.09,5319,3.97
169,10,4.85,7.72,4.43,13555,2.01
169,11,7.23,7.86,8.78,13093,2.19
169,12,9.35,4.43,6.34,6961,5.0
169,13,5.72,4.49,6.2,6976,2.59
169,14,8.03,3.94,8.19,2008,3.95
169,15,9.05,3.58,8.36,2006,4.12
169,16,6.76,3.87,4.52,2224,2.56
169,17,9.34,6.75,7.18,8450,3.16
169,18,7.06,6.06,1.51,3288,2.93
169,19,7.03,7.87,4.36,10392,1.32
169,20,7.54,2.32,4.45,11844,4.54
169,21,8.81,2.55,8.12,10131,4.75
169,22,7.23,2.42,3.11,5568,2.97
169,23,7.43,1.0,7.69,5680,3.79
169,24,5.46,3.66,5.39,4129,2.32
169,25,3.91,8.29,5.36,8934,1.0
169,26,6.2,6.51,3.4,10964,2.32
169,27,9.61,4.38,5.72,13488,4.46
169,28,6.2,5.46,3.39,6640,2.66
169,29,4.42,3.86,5.76,10136,3.0
169,30,8.04,4.07,2.72,13398,3.5
170,1,6.44,4.07,3.33,9541,2.58
170,2,7.06,4.34,8.59,8028,2.54
170,3,10.0,5.23,5.93,5174,4.15
170,4,9.37,4.18,5.69,4303,3.91
170,5,4.31,6.06,7.11,7760,1.0
170,6,3.0,2.66,8.83,14061,1.99
170,7,8.5,4.55,7.24,4970,2.83
170,8,6.14,4.35,7.39,11594,2.6
170,9,8.31,6.34,4.73,12284,2.47
170,10,7.54,7.1,1.31,7480,2.6
170,11,4.67,4.1,4.25,13230,2.65
170,12,4.27,3.6,5.7,8255,2.52
170,13,6.52,3.84,2.54,7149,3.84
170,14,6.26,3.59,3.13,12408,3.29
170,15,7.53,5.67,4.28,7753,3.49
170,16,3.99,3.69,4.18,2324,2.54
170,17,7.65,2.05,8.8,14766,3.55
170,18,6.46,4.09,9.02,14242,3.24
170,19,10.0,5.1,6.18,8336,4.86
170,20,6.48,6.6,5.47,14480,2.38
170,21,6.51,9.0,5.61,2396,1.98
170,22,10.0,7.15,7.73,11735,3.68
170,23,8.42,7.63,1.84,5968,2.18
170,24,6.31,4.52,4.21,2231,2.29
170,25,6.58,7.28,7.48,11344,1.13
170,26,9.11,8.33,6.79,11270,2.52
170,27,6.0,6.03,6.43,1972,2.76
170,28,9.33,3.55,5.52,1682,4.59
170,29,6.32,3.5,6.22,8208,3.69
170,30,4.79,5.5,6.14,14590,1.8
171,1,7.97,3.03,6.01,8732,3.94
171,2,7.88,5.78,4.08,4281,3.37
171,3,7.78,6.6,1.17,8440,2.6
171,4,6.3,1.0,6.78,9810,4.16
171,5,7.24,3.78,10.32,2959,2.93
171,6,7.22,2.22,2.36,7316,4.79
171,7,6.61,2.73,6.92,5627,4.38
171,8,8.01,1.0,8.04,3272,4.09
171,9,7.49,2.53,8.09,9046,4.0
171,10,5.29,6.46,7.71,12319,1.4
171,11,5.83,4.16,6.49,2352,2.55
171,12,7.87,7.58,10.14,1830,3.11
171,13,8.9,7.67,7.07,13850,3.15
171,14,7.98,7.59,9.36,8108,3.37
171,15,5.87,4.89,7.26,2514,2.86
171,16,5.89,1.0,5.53,10443,3.34
171,17,8.81,5.02,10.31,1090,4.24
171,18,8.11,3.83,3.88,8877,3.52
171,19,8.14,1.11,7.57,1938,4.81
171,20,10.0,3.43,6.66,13855,4.02
171,21,6.81,3.49,5.99,6867,3.04
171,22,7.57,6.52,4.23,10560,1.84
171,23,6.86,5.52,8.69,3647,2.88
171,24,8.42,9.42,5.22,14185,1.59
171,25,7.66,5.06,5.87,14550,2.96
171,26,6.74,4.54,3.65,13748,2.69
171,27,8.53,2.7,6.5,7957,4.46
171,28,6.19,3.27,5.35,12079,2.4
171,29,5.24,4.71,3.27,13815,2.24
171,30,6.42,3.11,8.44,3078,3.77
172,1,7.7,6.23,5.92,14826,3.98
172,2,7.77,1.15,4.77,8358,5.0
172,3,8.11,1.0,5.14,5818,5.0
172,4,7.81,4.41,5.07,11952,3.04
172,5,6.17,6.21,2.22,7942,2.03
172,6,6.59,4.46,6.03,11227,3.32
172,7,8.22,3.89,7.15,9751,4.23
172,8,8.59,5.4,10.94,14837,3.63
